,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A3_ss,10955,ENSG00000120533.13,ENY2,chr8,+,"14,30,27,7,7","154,112,152,197,55","3,14,10,8,16,8,8","111,207,201,134,146,000,000",143,98,9.79E-06,0.001234304,"0.059,0.155,0.109,0.024,0.08","0.018,0.044,0.033,0.039,0.07,0.024,0.036",0.048
A3_ss,3499,ENSG00000224078.16,SNHG14,chr15,+,"14,34,12,35,2","13,5,2,9,10","2,10,18,0,27,29,4","5,52,29,9,17,12,9",2134,98,1.00E-05,0.001252912,"0.047,0.238,0.216,0.152,0.009","0.018,0.009,0.028,0.0,0.068,0.1,0.02",0.098
A3_ss,7805,ENSG00000114021.12,NIT2,chr3,+,"35,35,46,101,24","3,3,2,0,2","21,103,96,18,25,41,28","0,3,3,0,0,0,0",694,98,1.04E-05,0.001256566,"0.622,0.622,0.765,1.0,0.629","1.0,0.829,0.819,1.0,1.0,1.0,1.0",-0.222
A3_ss,21366,ENSG00000213930.12,GALT,chr9,+,"23,13,33,55,18","2,0,7,3,2","23,42,32,21,34,46,8","2,3,0,0,0,0,1",273,98,1.04E-05,0.001256566,"0.805,1.0,0.629,0.868,0.764","0.805,0.834,1.0,1.0,1.0,1.0,0.742",-0.098
A3_ss,22727,ENSG00000023191.17,RNH1,chr11,-,"39,71,18,15,8","207,167,175,272,54","7,17,8,1,31,9,12","104,155,200,56,232,208,78",182,98,1.02E-05,0.001256566,"0.092,0.186,0.052,0.029,0.074","0.035,0.056,0.021,0.01,0.067,0.023,0.077",0.045
A3_ss,20110,ENSG00000010361.14,FUZ,chr19,-,"0,1,0,15,12","70,73,111,54,24","3,0,1,1,0,4,0","81,79,53,53,65,73,33",122,98,1.12E-05,0.001334825,"0.0,0.011,0.0,0.182,0.287","0.029,0.0,0.015,0.015,0.0,0.042,0.0",0.082
A3_ss,8617,ENSG00000182504.12,CEP97,chr3,+,"11,20,11,35,11","0,0,0,2,0","4,27,37,9,47,19,6","2,4,3,1,4,0,0",275,98,1.15E-05,0.00136543,"1.0,1.0,1.0,0.862,1.0","0.416,0.706,0.815,0.762,0.807,1.0,1.0",0.186
A3_ss,17514,ENSG00000149781.14,FERMT3,chr11,+,"3,8,0,2,2","12,7,4,3,5","0,0,0,0,0,0,1","7,2,1,1,2,7,2",372,98,1.19E-05,0.001393925,"0.062,0.231,0.0,0.149,0.095","0.0,0.0,0.0,0.0,0.0,0.0,0.116",0.091
A3_ss,10626,ENSG00000092847.14,AGO1,chr1,+,"2,0,0,0,0","3,3,7,12,7","1,3,0,0,2,10,5","3,8,7,1,9,7,1",180,98,1.22E-05,0.001409934,"0.266,0.0,0.0,0.0,0.0","0.154,0.17,0.0,0.0,0.108,0.438,0.731",-0.176
A3_ss,21752,ENSG00000119185.13,ITGB1BP1,chr2,-,"9,461,187,775,722,300","2,6,3,17,1","56,612,461,157,780,600,000,000","4,1,2,2,3,0,0",791,98,1.25E-05,0.001435812,"0.983,0.961,0.97,0.84,0.974","0.946,0.994,0.986,0.98,0.963,1.0,1.0",-0.036
A3_ss,5329,ENSG00000304309.1,ENSG00000304309,chr12,-,"3,9,11,1,12","10,9,37,66,60","5,2,1,0,2,2,2","34,24,13,38,47,62,27",478,98,1.36E-05,0.001547941,"0.058,0.17,0.057,0.003,0.039","0.029,0.017,0.016,0.0,0.009,0.007,0.015",0.052
A3_ss,9714,ENSG00000118217.7,ATF6,chr1,+,"28,25,14,20,6","0,7,3,3,0","3,23,18,5,17,17,1","0,0,1,0,3,0,0",101,98,1.49E-05,0.001671997,"1.0,0.776,0.819,0.866,1.0","1.0,1.0,0.946,1.0,0.846,1.0,1.0",-0.078
A3_ss,19043,ENSG00000242802.9,AP5Z1,chr7,+,"3,5,8,3,1","15,7,15,26,12","0,2,2,0,0,0,4","12,29,14,12,17,15,13",168,98,1.54E-05,0.001719668,"0.104,0.294,0.237,0.063,0.046","0.0,0.039,0.077,0.0,0.0,0.0,0.152",0.111
A3_ss,21026,ENSG00000168610.17,STAT3,chr17,-,"15,10,14,13,15","7,2,4,8,3","5,12,19,3,16,7,2","1,1,1,0,2,1,1",117,98,1.57E-05,0.001732083,"0.642,0.807,0.746,0.576,0.807","0.807,0.91,0.941,1.0,0.87,0.854,0.626",-0.143
A3_ss,11630,ENSG00000007402.12,CACNA2D2,chr3,-,"0,0,3,2,0","11,6,7,15,8","0,7,6,9,10,11,0","6,17,17,7,5,10,5",101,98,1.78E-05,0.001940999,"0.0,0.0,0.294,0.115,0.0","0.0,0.285,0.255,0.555,0.66,0.516,0.0",-0.243
A3_ss,215,ENSG00000126768.13,TIMM17B,chrX,-,"11,4,12,19,1","0,0,0,3,0","7,16,16,3,21,23,8","5,5,5,0,4,0,1",145,98,1.80E-05,0.001944857,"1.0,1.0,1.0,0.811,1.0","0.486,0.684,0.684,1.0,0.78,1.0,0.844",0.18
A3_ss,22243,ENSG00000160789.25,LMNA,chr1,+,"7,0,10,2,4","44,55,118,74,69","0,0,0,0,0,0,0","68,50,30,41,62,76,57",138,98,1.84E-05,0.001970883,"0.102,0.0,0.057,0.019,0.04","0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.044
A3_ss,13476,ENSG00000164008.17,C1orf50,chr1,+,"2,0,0,1,0","10,11,9,32,6","5,4,0,0,5,4,2","7,20,24,9,18,18,10",120,98,1.87E-05,0.001990719,"0.14,0.0,0.0,0.025,0.0","0.368,0.14,0.0,0.0,0.185,0.154,0.14",-0.108
A3_ss,3966,ENSG00000092098.18,RNF31,chr14,+,"13,5,5,19,4","4,4,0,2,0","6,13,13,2,14,12,4","0,0,0,0,0,1,0",199,98,1.97E-05,0.002076826,"0.615,0.381,1.0,0.824,1.0","1.0,1.0,1.0,1.0,1.0,0.855,1.0",-0.215
A3_ss,2246,ENSG00000011295.16,TTC19,chr17,+,"6,21,9,4,0","37,31,47,104,10","1,3,6,1,7,1,0","8,97,105,14,58,43,13",234,98,2.26E-05,0.002354254,"0.064,0.221,0.074,0.016,0.0","0.05,0.013,0.023,0.029,0.048,0.01,0.0",0.05
A3_ss,12119,ENSG00000138081.22,FBXO11,chr2,-,"57,47,18,57,15","5,7,3,5,0","7,31,97,13,93,23,9","0,0,4,1,3,0,0",101,98,2.41E-05,0.002494186,"0.917,0.867,0.853,0.917,1.0","1.0,1.0,0.959,0.927,0.968,1.0,1.0",-0.068
A3_ss,1382,ENSG00000289720.1,ENSG00000289720,chr20,+,"212,144,127,283,69","4,1,2,14,2","181,219,169,150,142,000,000","11,16,12,23,3,11,9",102,98,2.56E-05,0.002599494,"0.981,0.993,0.984,0.951,0.971","0.941,0.929,0.931,0.862,0.978,0.95,0.953",0.041
A3_ss,22714,ENSG00000157540.22,DYRK1A,chr21,+,"11,19,0,3,4","21,17,15,35,10","0,1,0,0,5,3,1","5,23,36,2,37,15,4",125,98,2.56E-05,0.002599494,"0.291,0.467,0.0,0.063,0.239","0.0,0.033,0.0,0.0,0.096,0.136,0.164",0.151
A3_ss,2774,ENSG00000168488.19,ATXN2L,chr16,+,"51,47,55,122,52","4,2,3,5,0","70,78,56,103,51,82,118","3,5,11,19,4,6,23",121,98,2.82E-05,0.00283657,"0.912,0.95,0.937,0.952,1.0","0.95,0.927,0.805,0.814,0.912,0.917,0.806",0.074
A3_ss,9210,ENSG00000118298.12,CA14,chr1,+,"3,4,15,17,4","2,5,3,20,3","5,19,4,9,38,26,14","2,2,1,0,7,3,2",101,98,2.88E-05,0.00287667,"0.593,0.437,0.829,0.452,0.564","0.708,0.902,0.795,1.0,0.84,0.894,0.872",-0.284
A3_ss,14541,ENSG00000215788.11,TNFRSF25,chr1,-,"23,64,34,8,23","6,1,2,2,0","3,5,2,1,6,10,13","1,1,2,2,4,5,5",275,98,2.96E-05,0.002929098,"0.577,0.958,0.858,0.588,1.0","0.517,0.641,0.263,0.151,0.348,0.416,0.481",0.394
A3_ss,7263,ENSG00000168000.16,BSCL2,chr11,-,"1,959,155,515,992,650,000","10,9,6,4,0","1,181,191,917,051,570,000,000,000,000","4,0,0,6,0,1,1",1430,98,3.08E-05,0.00299185,"0.931,0.922,0.948,0.979,1.0","0.953,1.0,1.0,0.947,1.0,0.989,0.991",-0.027
A3_ss,12077,ENSG00000153914.16,SREK1,chr5,+,"34,15,15,18,23","6,7,3,0,0","3,19,12,1,11,8,10","0,1,1,0,1,0,2",101,98,3.05E-05,0.00299185,"0.846,0.675,0.829,1.0,1.0","1.0,0.949,0.921,1.0,0.914,1.0,0.829",-0.075
A3_ss,3527,ENSG00000274253.7,ENSG00000274253,chr15,+,"21,24,15,33,2","0,0,0,0,0","11,69,37,25,39,24,16","2,4,5,0,4,2,1",116,98,3.16E-05,0.00300487,"1.0,1.0,1.0,1.0,1.0","0.823,0.936,0.862,1.0,0.892,0.91,0.931",0.092
A3_ss,9847,ENSG00000177133.15,PRDM16-DT,chr1,-,"6,8,11,17,9","3,0,4,4,0","9,6,12,18,5,12,11","0,0,0,0,0,0,1",105,98,3.14E-05,0.00300487,"0.651,1.0,0.72,0.799,1.0","1.0,1.0,1.0,1.0,1.0,1.0,0.911",-0.153
A3_ss,13483,ENSG00000175893.13,ZDHHC21,chr9,-,"63,34,28,70,9","2,0,0,0,0","7,40,108,17,98,44,15","0,6,3,0,5,2,0",267,98,3.17E-05,0.00300487,"0.92,1.0,1.0,1.0,1.0","1.0,0.71,0.93,1.0,0.878,0.89,1.0",0.069
A3_ss,3498,ENSG00000224078.16,SNHG14,chr15,+,"14,27,9,19,2","9,10,3,15,4","2,10,18,0,16,18,4","1,23,12,11,30,21,17",2134,98,3.29E-05,0.003069496,"0.067,0.11,0.121,0.055,0.022","0.084,0.02,0.064,0.0,0.024,0.038,0.011",0.041
A3_ss,9073,ENSG00000077232.19,DNAJC10,chr2,+,"24,8,15,26,4","1,4,2,1,0","8,12,7,14,4,20,20","0,0,1,2,0,1,0",852,98,3.27E-05,0.003069496,"0.734,0.187,0.463,0.749,1.0","1.0,1.0,0.446,0.446,1.0,0.697,1.0",-0.172
A3_ss,16483,ENSG00000049167.16,ERCC8,chr5,-,"42,27,50,58,36","0,0,2,0,0","24,31,35,30,25,24,23","0,1,4,2,0,2,0",3664,98,3.36E-05,0.003105341,"1.0,1.0,0.401,1.0,1.0","1.0,0.453,0.19,0.286,1.0,0.243,1.0",0.284
A3_ss,17600,ENSG00000204628.12,RACK1,chr5,-,"112,75,100,49,120","1,194,116,412,918,130,000","40,33,40,47,44,65,67","124,168,657,694,063,000,000,000",375,98,3.42E-05,0.003136386,"0.024,0.017,0.02,0.016,0.021","0.008,0.012,0.018,0.013,0.018,0.016,0.012",0.006
A3_ss,21066,ENSG00000111203.13,ITFG2,chr12,+,"14,26,11,30,11","0,0,0,1,0","4,30,22,8,52,9,20","4,2,0,1,5,0,0",715,98,3.56E-05,0.003244084,"1.0,1.0,1.0,0.804,1.0","0.121,0.673,1.0,0.523,0.588,1.0,1.0",0.26
A3_ss,19042,ENSG00000242802.9,AP5Z1,chr7,+,"5,27,18,5,4","15,7,15,26,12","0,4,2,2,2,0,9","12,29,14,12,17,15,13",343,98,3.65E-05,0.003301765,"0.087,0.524,0.255,0.052,0.087","0.0,0.038,0.039,0.045,0.033,0.0,0.165",0.155
A3_ss,17638,ENSG00000298336.1,ENSG00000298336,chr6,+,"19,16,8,7,10","0,10,2,0,1","14,34,10,8,20,19,8","0,0,0,0,3,0,0",425,98,3.74E-05,0.003352899,"1.0,0.27,0.48,1.0,0.698","1.0,1.0,1.0,1.0,0.606,1.0,1.0",-0.254
A3_ss,11428,ENSG00000213722.10,DDAH2,chr6,-,"9,9,7,9,2","2,0,0,1,0","7,3,4,4,1,26,12","1,0,1,3,2,6,2",102,98,3.99E-05,0.003551241,"0.812,1.0,1.0,0.896,1.0","0.871,1.0,0.794,0.562,0.325,0.806,0.852",0.197
A3_ss,17664,ENSG00000168096.15,ANKS3,chr16,-,"6,16,41,33,11","2,2,4,5,0","21,45,17,34,40,23,27","0,1,0,2,1,0,0",103,98,4.02E-05,0.003551241,"0.741,0.884,0.907,0.863,1.0","1.0,0.977,1.0,0.942,0.974,1.0,1.0",-0.106
A3_ss,7190,ENSG00000185122.11,HSF1,chr8,+,"208,208,235,184,216","12,27,10,4,31","198,181,146,148,161,000,000","3,12,5,5,8,2,6",237,98,4.07E-05,0.003562867,"0.878,0.761,0.907,0.95,0.742","0.965,0.862,0.924,0.924,0.893,0.979,0.94",-0.079
A3_ss,16501,ENSG00000086189.11,DIMT1,chr5,-,"71,62,71,98,42","0,5,5,0,0","40,95,83,64,58,61,62","0,0,0,0,0,0,0",1350,98,4.71E-05,0.004094101,"1.0,0.474,0.508,1.0,1.0","1.0,1.0,1.0,1.0,1.0,1.0,1.0",-0.204
A3_ss,8123,ENSG00000076201.16,PTPN23,chr3,+,"56,24,56,65,11","7,1,9,2,0","19,52,44,22,58,48,46","0,0,3,0,5,0,0",128,98,4.85E-05,0.004176739,"0.86,0.948,0.827,0.961,1.0","1.0,1.0,0.918,1.0,0.899,1.0,1.0",-0.055
A3_ss,8360,ENSG00000028310.18,BRD9,chr5,-,"12,3,1,3,5","38,23,22,87,11","4,0,1,0,4,0,1","22,59,51,20,43,37,30",217,98,4.88E-05,0.004176739,"0.125,0.056,0.02,0.015,0.17","0.076,0.0,0.009,0.0,0.04,0.0,0.015",0.057
A3_ss,12674,ENSG00000232940.9,HCG25,chr6,+,"5,9,3,12,4","9,0,0,5,0","6,9,6,8,12,9,16","0,0,0,0,0,0,0",105,98,5.02E-05,0.004265055,"0.341,1.0,1.0,0.691,1.0","1.0,1.0,1.0,1.0,1.0,1.0,1.0",-0.194
A3_ss,12673,ENSG00000232940.9,HCG25,chr6,+,"31,41,30,37,20","9,0,0,5,0","21,26,35,33,24,28,51","0,0,0,0,0,0,0",118,98,5.33E-05,0.004499546,"0.741,1.0,1.0,0.86,1.0","1.0,1.0,1.0,1.0,1.0,1.0,1.0",-0.08
A3_ss,21084,ENSG00000174791.11,RIN1,chr11,-,"0,1,2,0,0","4,1,0,3,2","2,3,1,1,0,6,1","1,1,1,0,2,1,2",101,98,5.37E-05,0.004501135,"0.0,0.492,1.0,0.0,0.0","0.66,0.744,0.492,1.0,0.0,0.853,0.327",-0.284
A3_ss,232,ENSG00000215301.11,DDX3X,chrX,+,"9,47,27,8,12","14,48,35,67,2","10,8,15,4,15,19,7","3,73,113,13,96,54,5",1443,98,5.74E-05,0.004777341,"0.042,0.062,0.05,0.008,0.29","0.185,0.007,0.009,0.02,0.011,0.023,0.087",0.042
A3_ss,82,ENSG00000133142.19,TCEAL4,chrX,+,"87,86,76,71,52","24,20,36,32,26","38,54,44,53,70,51,55","30,44,32,41,25,55,54",458,98,5.94E-05,0.004904691,"0.437,0.479,0.311,0.322,0.3","0.213,0.208,0.227,0.217,0.375,0.166,0.179",0.143
A3_ss,3780,ENSG00000197555.10,SIPA1L1,chr14,+,"44,33,21,62,11","24,33,17,34,11","20,59,71,21,87,42,7","4,9,10,1,11,35,3",599,98,6.25E-05,0.00512178,"0.231,0.141,0.168,0.23,0.141","0.45,0.517,0.537,0.775,0.564,0.164,0.276",-0.287
A3_ss,11626,ENSG00000101166.16,PRELID3B,chr20,-,"1,12,5,2,0","44,73,25,51,8","0,2,1,0,0,0,4","33,38,53,18,49,68,11",117,98,6.60E-05,0.005371606,"0.019,0.121,0.143,0.032,0.0","0.0,0.042,0.016,0.0,0.0,0.0,0.233",0.021
A3_ss,18881,ENSG00000105705.16,SUGP1,chr19,-,"7,6,11,3,7","64,45,40,61,17","0,1,1,4,2,3,8","33,67,67,27,45,75,58",153,98,6.65E-05,0.005371606,"0.065,0.079,0.15,0.031,0.209","0.0,0.009,0.009,0.087,0.028,0.025,0.081",0.073
A3_ss,5775,ENSG00000286369.3,ENSG00000286369,chr11,+,"8,6,1,8,4","0,2,0,2,0","2,7,5,0,2,13,6","2,1,0,2,1,4,1",270,98,7.43E-05,0.005963854,"1.0,0.521,1.0,0.592,1.0","0.266,0.718,1.0,0.0,0.421,0.541,0.685",0.304
A3_ss,12696,ENSG00000231064.10,THBS3-AS1,chr1,+,"38,15,13,7,18","30,41,21,31,17","15,1,3,2,0,9,5","25,24,11,15,3,62,26",157,98,7.49E-05,0.00597214,"0.442,0.186,0.279,0.124,0.398","0.272,0.025,0.145,0.077,0.0,0.083,0.107",0.185
A3_ss,18146,ENSG00000108384.16,RAD51C,chr17,+,"1,1,4,5,1","102,55,76,97,38","5,6,5,10,5,9,3","42,63,76,56,60,63,71",101,98,7.74E-05,0.00612758,"0.009,0.017,0.049,0.048,0.025","0.104,0.085,0.06,0.148,0.075,0.122,0.039",-0.061
A3_ss,3248,ENSG00000213614.11,HEXA,chr15,-,"3,3,4,11,0","0,0,3,3,1","1,2,1,0,1,2,0","2,2,3,3,2,0,4",191,98,8.75E-05,0.006880755,"1.0,1.0,0.406,0.653,0.0","0.204,0.339,0.146,0.0,0.204,1.0,0.0",0.341
A3_ss,1541,ENSG00000253392.5,ENSG00000253392,chr19,-,"0,13,18,11,7","1,4,2,0,1","8,14,8,9,8,4,5","0,0,1,0,0,0,1",520,98,9.04E-05,0.007057977,"0.0,0.38,0.629,1.0,0.569","1.0,1.0,0.601,1.0,1.0,1.0,0.485",-0.354
A3_ss,3790,ENSG00000100731.16,PCNX1,chr14,+,"20,4,7,25,2","9,4,0,7,0","6,9,24,2,22,4,9","0,0,0,0,5,2,0",113,98,9.72E-05,0.007534741,"0.658,0.464,1.0,0.756,1.0","1.0,1.0,1.0,1.0,0.792,0.634,1.0",-0.142
A3_ss,3984,ENSG00000092068.21,SLC7A8,chr14,-,"9,3,5,6,2","45,13,27,91,11","3,1,4,1,1,1,0","14,79,52,16,33,42,33",266,98,9.89E-05,0.007570432,"0.069,0.078,0.064,0.024,0.063","0.073,0.005,0.028,0.023,0.011,0.009,0.0",0.038
A3_ss,17927,ENSG00000172534.14,HCFC1,chrX,-,"4,0,0,1,0","24,35,17,25,9","0,3,3,9,7,2,2","15,24,32,11,51,18,13",101,98,9.89E-05,0.007570432,"0.139,0.0,0.0,0.037,0.0","0.0,0.108,0.083,0.443,0.118,0.097,0.13",-0.105
A3_ss,15832,ENSG00000136699.20,SMPD4,chr2,-,"0,10,16,2,0","18,32,17,26,7","2,1,1,0,2,5,0","11,24,31,8,37,29,10",236,98,0.000102695,0.007805469,"0.0,0.115,0.281,0.031,0.0","0.07,0.017,0.013,0.0,0.022,0.067,0.0",0.058
A3_ss,6211,ENSG00000177112.10,IRAG1-AS1,chr11,+,"11,3,10,1,5","3,0,0,0,1","2,10,6,1,16,5,2","2,3,2,2,9,0,1",136,98,0.000105642,0.007976678,"0.725,1.0,1.0,1.0,0.783","0.419,0.706,0.684,0.265,0.562,1.0,0.59",0.298
A3_ss,12258,ENSG00000291159.2,ENSG00000291159,chr15,+,"8,7,4,5,1","11,4,6,10,2","1,3,7,0,0,0,0","3,1,12,4,13,9,9",140,98,0.000108244,0.008112525,"0.337,0.551,0.318,0.259,0.259","0.189,0.677,0.29,0.0,0.0,0.0,0.0",0.18
A3_ss,21024,ENSG00000168610.17,STAT3,chr17,-,"7,2,4,10,3","6,9,3,14,0","1,1,1,1,2,1,1","5,6,7,2,9,11,1",101,98,0.000108855,0.008112525,"0.531,0.177,0.564,0.409,1.0","0.163,0.139,0.122,0.327,0.177,0.081,0.492",0.322
A3_ss,1292,ENSG00000006015.18,REX1BD,chr19,+,"45,51,29,27,34","138,115,181,228,99","32,42,22,19,25,31,49","226,214,139,186,214,000,000",678,98,0.000109889,0.008136777,"0.045,0.06,0.023,0.017,0.047","0.02,0.028,0.022,0.015,0.017,0.021,0.029",0.017
A3_ss,4236,ENSG00000120699.14,EXOSC8,chr13,+,"27,42,25,74,8","4,1,1,3,4","24,31,30,28,60,53,31","0,0,0,0,2,1,0",135,98,0.000111842,0.008228256,"0.831,0.968,0.948,0.947,0.592","1.0,1.0,1.0,1.0,0.956,0.975,1.0",-0.133
A3_ss,12718,ENSG00000237441.10,RGL2,chr6,-,"42,64,34,44,28","2,3,2,1,3","28,31,15,9,45,50,12","1,0,0,0,2,0,0",273,98,0.000122879,0.008982687,"0.883,0.885,0.859,0.94,0.77","0.91,1.0,1.0,1.0,0.89,1.0,1.0",-0.104
A3_ss,94,ENSG00000196440.12,ARMCX4,chrX,+,"0,0,1,1,0","9,2,5,5,2","1,3,6,1,1,2,0","1,4,10,1,13,3,3",134,98,0.000128038,0.009300605,"0.0,0.0,0.128,0.128,0.0","0.422,0.354,0.305,0.422,0.053,0.328,0.0",-0.218
A3_ss,8456,ENSG00000163703.20,CRELD1,chr3,+,"84,127,156,47,43","282,214,245,328,72","43,54,38,30,52,45,63","117,323,226,122,197,143,98",561,98,0.000130376,0.009410862,"0.049,0.094,0.1,0.024,0.094","0.06,0.028,0.029,0.041,0.044,0.052,0.101",0.021
A3_ss,18309,ENSG00000110075.15,PPP6R3,chr11,+,"3,3,2,6,1","11,5,5,24,4","0,2,1,0,2,3,0","3,25,34,2,35,8,2",236,98,0.000133974,0.009610113,"0.102,0.199,0.142,0.094,0.094","0.0,0.032,0.012,0.0,0.023,0.135,0.0",0.097
A3_ss,3097,ENSG00000181991.16,MRPS11,chr15,+,"2,5,8,3,4","6,3,1,13,0","0,2,2,0,2,2,1","3,13,0,7,13,18,6",178,98,0.000141625,0.010080085,"0.155,0.479,0.815,0.113,1.0","0.0,0.078,1.0,0.0,0.078,0.058,0.084",0.327
A3_ss,3285,ENSG00000140416.26,TPM1,chr15,+,"0,0,16,5,4","26,15,7,25,9","0,5,1,0,1,0,2","16,29,22,9,17,22,8",419,98,0.000142282,0.010080085,"0.0,0.0,0.348,0.045,0.094","0.0,0.039,0.011,0.0,0.014,0.0,0.055",0.08
A3_ss,1843,ENSG00000167291.16,TBC1D16,chr17,-,"2,0,2,0,0","15,13,3,25,12","1,2,4,0,8,2,4","14,10,13,5,13,17,11",114,98,0.000146709,0.010299645,"0.103,0.0,0.364,0.0,0.0","0.058,0.147,0.209,0.0,0.346,0.092,0.238",-0.062
A3_ss,21154,ENSG00000104529.19,EEF1D,chr8,-,"182,161,165,173,78","8,5,11,5,2","112,115,96,90,71,112,182","8,11,7,6,8,16,16",101,98,0.000147176,0.010299645,"0.957,0.969,0.936,0.971,0.974","0.931,0.91,0.93,0.936,0.896,0.872,0.917",0.048
A3_ss,18861,ENSG00000102858.13,MGRN1,chr16,+,"346,280,323,268,182","40,31,40,73,26","235,238,101,109,212,000,000","27,29,61,34,59,70,49",2635,98,0.000152893,0.010634832,"0.243,0.251,0.231,0.12,0.207","0.245,0.234,0.058,0.107,0.118,0.1,0.139",0.067
A3_ss,20089,ENSG00000102977.18,ACD,chr16,-,"33,35,42,65,15","8,12,5,6,5","21,44,27,25,45,52,42","3,3,2,0,2,0,4",438,98,0.000165995,0.01147665,"0.48,0.395,0.653,0.708,0.402","0.61,0.766,0.751,1.0,0.834,1.0,0.701",-0.281
A3_ss,1317,ENSG00000130475.16,FCHO1,chr19,+,"3,6,7,3,3","25,12,35,41,10","2,0,2,2,4,0,0","25,42,35,9,50,50,40",401,98,0.000172867,0.011880196,"0.028,0.109,0.047,0.018,0.068","0.019,0.0,0.014,0.052,0.019,0.0,0.0",0.039
A3_ss,8985,ENSG00000099797.15,TECR,chr19,+,"48,56,56,103,25","446,390,312,597,132","65,88,89,48,118,82,73","405,323,350,262,531,000,000",130,98,0.000198013,0.013527339,"0.075,0.098,0.119,0.115,0.125","0.108,0.17,0.161,0.121,0.143,0.136,0.164",-0.037
A3_ss,15928,ENSG00000144029.14,MRPS5,chr2,-,"218,334,214,147,81","0,1,0,0,0","54,165,137,79,162,102,86","0,1,10,0,3,0,0",3105,98,0.000207869,0.014116626,"1.0,0.913,1.0,1.0,1.0","1.0,0.839,0.302,1.0,0.63,1.0,1.0",0.158
A3_ss,21081,ENSG00000184432.11,COPB2,chr3,-,"1,1,2,2,0","39,66,44,59,10","1,4,12,0,7,3,0","16,41,97,9,75,44,9",123,98,0.000209943,0.014173602,"0.02,0.012,0.035,0.026,0.0","0.047,0.072,0.09,0.0,0.069,0.052,0.0",-0.029
A3_ss,343,ENSG00000100412.17,ACO2,chr22,+,"35,98,36,27,17","616,512,264,814,85","11,13,31,9,24,29,19","241,559,618,334,647,000,000",636,98,0.000217115,0.014572101,"0.009,0.029,0.021,0.005,0.03","0.007,0.004,0.008,0.004,0.006,0.007,0.017",0.011
A3_ss,5824,ENSG00000173992.9,CCS,chr11,+,"9,21,23,4,13","74,51,97,130,32","4,6,7,9,12,5,9","62,88,91,94,47,122,76",283,98,0.000224421,0.014974889,"0.04,0.125,0.076,0.011,0.123","0.022,0.023,0.026,0.032,0.081,0.014,0.039",0.041
A3_ss,3870,ENSG00000100505.14,TRIM9,chr14,-,"76,30,30,128,16","0,0,0,5,0","33,110,104,36,98,71,11","1,2,3,0,5,17,0",110,98,0.000227405,0.015086272,"1.0,1.0,1.0,0.958,1.0","0.967,0.98,0.969,1.0,0.946,0.788,1.0",0.042
A3_ss,9244,ENSG00000088833.18,NSFL1C,chr20,-,"34,35,18,26,19","417,358,404,444,177","11,13,12,14,17,15,15","290,363,363,263,274,000,000",417,98,0.000230616,0.015211379,"0.019,0.022,0.01,0.014,0.025","0.009,0.008,0.008,0.012,0.014,0.009,0.01",0.008
A3_ss,5406,ENSG00000196323.14,ZBTB44,chr11,-,"65,69,18,47,12","0,0,2,2,0","21,45,62,12,48,29,14","4,3,4,1,3,1,2",149,98,0.000233246,0.015279405,"1.0,1.0,0.855,0.939,1.0","0.775,0.908,0.911,0.888,0.913,0.95,0.822",0.078
A3_ss,12938,ENSG00000130640.15,TUBGCP2,chr10,-,"17,6,6,12,4","0,1,2,1,0","1,6,9,0,11,5,1","0,1,4,2,3,0,0",545,98,0.00023431,0.015279405,"1.0,0.519,0.35,0.683,1.0","1.0,0.519,0.288,0.0,0.397,1.0,1.0",0.11
A3_ss,1535,ENSG00000186111.11,PIP5K1C,chr19,-,"18,35,11,5,16","4,2,1,2,0","7,2,9,0,21,3,9","3,3,9,2,6,2,4",491,98,0.000237461,0.015397411,"0.473,0.777,0.687,0.333,1.0","0.318,0.117,0.166,0.0,0.411,0.23,0.31",0.432
A3_ss,18414,ENSG00000146282.19,RARS2,chr6,-,"5,13,5,29,3","5,3,4,5,0","4,24,17,16,15,17,5","1,0,0,0,8,0,0",102,98,0.000241475,0.015569689,"0.49,0.806,0.546,0.848,1.0","0.794,1.0,1.0,1.0,0.643,1.0,1.0",-0.182
A3_ss,13246,ENSG00000213918.11,DNASE1,chr16,+,"15,14,10,11,26","0,0,0,3,1","6,12,4,7,16,4,10","4,12,0,0,3,2,0",286,98,0.000243689,0.015624687,"1.0,1.0,1.0,0.557,0.899","0.339,0.255,1.0,1.0,0.646,0.407,1.0",0.227
A3_ss,10843,ENSG00000153944.12,MSI2,chr17,+,"15,18,2,14,5","3,1,0,0,0","7,12,10,8,22,17,8","0,0,4,1,5,0,3",152,98,0.000251184,0.016015767,"0.763,0.921,1.0,1.0,1.0","1.0,1.0,0.617,0.838,0.739,1.0,0.632",0.105
A3_ss,1986,ENSG00000265148.8,TSPOAP1-AS1,chr17,+,"10,3,7,26,2","0,2,0,0,0","8,7,24,2,14,13,4","0,0,0,7,0,8,10",107,98,0.000253823,0.016094631,"1.0,0.579,1.0,1.0,1.0","1.0,1.0,1.0,0.207,1.0,0.598,0.268",0.191
